Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score
21,2:06:34,,Marilson GOMES DOS SANTOS,06 AUG 1977,BRA,4,,London (GBR),17 APR 2011,1218
21,2:06:34,,Nicholas Manza KAMAKYA,02 MAR 1985,KEN,4,,Amsterdam (NED),16 OCT 2011,1218
23,2:06:48,,Michael KIPYEGO,02 OCT 1983,KEN,3,,Eindhoven (NED),09 OCT 2011,1214
24,2:06:53,,Elijah KEITANY,18 OCT 1983,KEN,5,,Amsterdam (NED),16 OCT 2011,1212
25,2:06:54,,Paul Kipkemboi BIWOTT,18 APR 1978,KEN,6,,Amsterdam (NED),16 OCT 2011,1212
26,2:07:03,,Stanley Kipleting BIWOTT,21 APR 1986,KEN,1,,Chuncheon (KOR),23 OCT 2011,1210
27,2:07:04,,Bekana DABA,29 JUL 1988,ETH,1,,"Houston, TX (USA)",30 JAN 2011,1209
28,2:07:07,,Benson Kipchumba BARUS,04 JUL 1980,KEN,1,,Praha (CZE),08 MAY 2011,1209
29,2:07:08,,John KIPROTICH,30 MAR 1989,KEN,7,,Amsterdam (NED),16 OCT 2011,1208
30,2:07:13,,Tadesse TOLA,31 OCT 1987,ETH,4,,Eindhoven (NED),09 OCT 2011,1207
30,2:07:13,,John Kipkorir KOMEN,28 AUG 1977,KEN,1,,La Rochelle (FRA),27 NOV 2011,1207
32,2:07:14,,Tsegaye KEBEDE,15 JAN 1987,ETH,3,,"New York, NY (USA)",06 NOV 2011,1207
33,2:07:18,,David Barmasai TUMO,1987,KEN,1,,Dubai (UAE),21 JAN 2011,1205
34,2:07:20,,Stephen KIPROTICH,27 FEB 1989,UGA,1,,Enschede (NED),17 APR 2011,1205
35,2:07:23,,Dickson CHUMBA,27 OCT 1986,KEN,7,,Frankfurt (GER),30 OCT 2011,1204
36,2:07:27,,Yared ASMEROM,04 FEB 1980,ERI,2,,Chuncheon (KOR),23 OCT 2011,1203
37,2:07:28,,Samuel Tsegay TESFAMARIAM,24 FEB 1988,ERI,8,,Amsterdam (NED),16 OCT 2011,1203
38,2:07:33,,Eshetu WENDIMU,03 OCT 1986,ETH,3,,Paris (FRA),10 APR 2011,1201
39,2:07:35,,Hailu MEKONNEN,04 APR 1980,ETH,1,,Tokyo (JPN),27 FEB 2011,1201
40,2:07:36,,Kenneth Mburu MUNGARA,07 SEP 1973,KEN,2,,Praha (CZE),08 MAY 2011,1200
40,2:07:36,,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,1,,Fukuoka (JPN),04 DEC 2011,1200
42,2:07:38,,Abel KIRUI,06 APR 1982,KEN,1,,"DS, Daegu (KOR)",04 SEP 2011,1200
43,2:07:41,,Alfred KERING,20 NOV 1978,KEN,4,,Paris (FRA),10 APR 2011,1199
44,2:07:43,,Girma ASSEFA,20 JUN 1986,ETH,5,,Paris (FRA),10 APR 2011,1198
45,2:07:47,,Samuel Kiplimo KOSGEI,20 JAN 1986,KEN,3,,Praha (CZE),08 MAY 2011,1197
46,2:07:55,,Stephen CHEMLANY,09 AUG 1982,KEN,2,,Berlin (GER),25 SEP 2011,1195
47,2:07:59,,Aadam Ismaeel KHAMIS,12 FEB 1989,BRN,1,,Valencia (ESP),27 NOV 2011,1194
48,2:08:00,,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,4,,"New York, NY (USA)",06 NOV 2011,1194
49,2:08:01,,Nicholas KEMBOI,25 NOV 1983,QAT,2,,Valencia (ESP),27 NOV 2011,1193
49,2:08:01,,Francis Kipkoech BOWEN,12 OCT 1973,KEN,3,,Valencia (ESP),27 NOV 2011,1193
51,2:08:02,,Stephen CHEBOGUT,09 JAN 1985,KEN,6,,Paris (FRA),10 APR 2011,1193
52,2:08:04,,Ryan HALL,14 OCT 1982,USA,5,,"Chicago, IL (USA)",09 OCT 2011,1192
52,2:08:04,,Charles Kiama MUNYEKI,02 NOV 1988,KEN,5,,Eindhoven (NED),09 OCT 2011,1192
54,2:08:05,,Augustine RONO,1982,KEN,6,,Eindhoven (NED),09 OCT 2011,1192
55,2:08:07,,Robert Kipkorir KIPCHUMBA,24 FEB 1984,KEN,1,,Xiamen (CHN),02 JAN 2011,1192
56,2:08:08,,Yusuf SONGOKA,05 FEB 1979,KEN,1,,Daegu (KOR),10 APR 2011,1191
57,2:08:13,,Aziz Naji EL IDRISSI,08 DEC 1986,MAR,1,,Torino (ITA),13 NOV 2011,1190
58,2:08:17,,Evans Kiprop CHERUIYOT,10 MAY 1982,KEN,2,,Dubai (UAE),21 JAN 2011,1189
58,2:08:17,,Hillary Kipchirchir KIMAIYO,30 APR 1981,KEN,1,,Torreón (MEX),06 MAR 2011,1189
58,2:08:17,,Sammy KIBET,02 FEB 1982,KEN,1,,Warszawa (POL),25 SEP 2011,1189
61,2:08:21,,William Chebon CHEBOR,22 DEC 1982,KEN,2,,Torino (ITA),13 NOV 2011,1188
62,2:08:22,,Henry Kemo SUGUT,04 MAY 1985,KEN,7,,Paris (FRA),10 APR 2011,1187
63,2:08:25,,Daniel Kirwa TOO,21 NOV 1976,KEN,1,,Ljubljana (SLO),23 OCT 2011,1187
64,2:08:26,,Jaouad GHARIB,22 MAY 1972,MAR,6,,London (GBR),17 APR 2011,1186
65,2:08:31,,Siraj Amda GENA,12 NOV 1984,ETH,8,,Frankfurt (GER),30 OCT 2011,1185
66,2:08:35,,Geoffrey GIKUNI,11 MAR 1984,KEN,1,,Dublin (IRL),31 OCT 2011,1184
67,2:08:37,,Yuki KAWAUCHI,05 MAR 1987,JPN,3,,Tokyo (JPN),27 FEB 2011,1183
68,2:08:38,,Duncan Cheruiyot KOECH,28 DEC 1981,KEN,9,,Frankfurt (GER),30 OCT 2011,1183
68,2:08:38,,James Mwangi MACHARIA,23 JUN 1984,KEN,2,,Fukuoka (JPN),04 DEC 2011,1183
70,2:08:39,,Daniel Kiprop LIMO,10 DEC 1983,KEN,2,,La Rochelle (FRA),27 NOV 2011,1183
71,2:08:40,,Deribe ROBI,26 SEP 1990,ETH,7,,Eindhoven (NED),09 OCT 2011,1182
72,2:08:41,,Patrick Mutuku IVUTI,30 JUL 1978,KEN,2,,Wien (AUT),17 APR 2011,1182
73,2:08:47,,Chele DECHASA,13 JUN 1984,ETH,3,,Rotterdam (NED),10 APR 2011,1180
73,2:08:47,,Hassane AHOUCHAR,1975,MAR,4,,Valencia (ESP),27 NOV 2011,1180
75,2:08:50,,Joseph Kimeli LANGAT,08 OCT 1986,KEN,2,,Ljubljana (SLO),23 OCT 2011,1180
75,2:08:50,,James Kipsang KWAMBAI,28 FEB 1983,KEN,1,,Seoul (KOR),06 NOV 2011,1180
77,2:08:53,,Mushir Salim JAWHER,13 JUN 1978,KEN,2,,Daegu (KOR),10 APR 2011,1179
78,2:08:55,,Mergersa BACHA,18 JAN 1985,ETH,3,,Torino (ITA),13 NOV 2011,1178
79,2:08:56,,Samson BARMAO,17 APR 1982,KEN,1,,Köln (GER),02 OCT 2011,1178
79,2:08:56,,Peter Chesang KURUI,02 JAN 1988,KEN,4,,Torino (ITA),13 NOV 2011,1178
81,2:08:57,,Edwin KUTTO,08 JAN 1984,KEN,8,,Eindhoven (NED),09 OCT 2011,1178
82,2:09:00,,Francis KIPROP,25 DEC 1984,KEN,1,,Beijing (CHN),16 OCT 2011,1177
83,2:09:02,,Tadesse Tolesa AREDO,07 JAN 1988,ETH,1,,Padova (ITA),17 APR 2011,1176
84,2:09:03,,Yoshinori ODA,05 DEC 1980,JPN,4,,Tokyo (JPN),27 FEB 2011,1176
85,2:09:08,,Deressa CHIMSA,21 NOV 1976,ETH,4,,Dubai (UAE),21 JAN 2011,1175
85,2:09:08,,Eliud KIPTANUI,06 JUN 1989,KEN,4,,Rotterdam (NED),10 APR 2011,1175
87,2:09:10,,Cyrus Gichobi NJUI,11 FEB 1986,KEN,5,,Tokyo (JPN),27 FEB 2011,1174
88,2:09:12,,Michael CHEGE,15 NOV 1991,KEN,3,,Ljubljana (SLO),23 OCT 2011,1174
89,2:09:13,,Deriba Merga EJIGU,26 OCT 1980,ETH,2,,Otsu (JPN),06 MAR 2011,1173
89,2:09:13,,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,6,,"New York, NY (USA)",06 NOV 2011,1173
91,2:09:16,,Girma BEYENE,28 NOV 1983,ETH,5,,Valencia (ESP),27 NOV 2011,1172
92,2:09:19,,Berhanu SHIFERAW,31 MAY 1993,ETH,4,,Ljubljana (SLO),23 OCT 2011,1172
93,2:09:20,,Haile Haja GEMEDA,22 OCT 1988,ETH,3,,Daegu (KOR),10 APR 2011,1171
94,2:09:21,,David Kemboi KIYENG,22 APR 1983,KEN,2,,Seoul (KOR),06 NOV 2011,1171
95,2:09:22,,Evans KIPLAGAT,05 MAR 1988,KEN,3,,Wien (AUT),17 APR 2011,1171
96,2:09:23,,Wilson Loyanae ERUPE,20 NOV 1988,KEN,1,,Gongju (KOR),16 OCT 2011,1170
97,2:09:25,,Hiroyuki HORIBATA,28 OCT 1986,JPN,3,,Otsu (JPN),06 MAR 2011,1170
97,2:09:25,,Felix KENY,25 DEC 1985,KEN,4,,Daegu (KOR),10 APR 2011,1170
97,2:09:25,,Lusapho APRIL,24 MAY 1982,RSA,1,,Hannover (GER),08 MAY 2011,1170
100,2:09:26,,Ben Kipruto CHEBET,22 FEB 1982,KEN,2,,Padova (ITA),17 APR 2011,1170
1,2:04:26,,Haile GEBRSELASSIE,18 APR 1973,ETH,1,,Berlin (GER),30 SEP 2007,1254
2,2:06:29,,Emmanuel MUTAI,12 OCT 1984,KEN,1,,Amsterdam (NED),21 OCT 2007,1219
3,2:06:39,,Samuel Kamau WANJIRU,10 NOV 1986,KEN,1,,Fukuoka (JPN),02 DEC 2007,1216
4,2:06:45,,Richard LIMO,18 NOV 1980,KEN,2,,Amsterdam (NED),21 OCT 2007,1215
5,2:06:50,,Deriba Merga EJIGU,26 OCT 1980,ETH,2,,Fukuoka (JPN),02 DEC 2007,1213
6,2:06:51,,Abel KIRUI,06 APR 1982,KEN,2,,Berlin (GER),30 SEP 2007,1213
7,2:07:12,,Paul Kiprop KIRUI,05 FEB 1980,KEN,3,,Amsterdam (NED),21 OCT 2007,1207
7,2:07:12,,James ROTICH,22 DEC 1978,KEN,4,,Amsterdam (NED),21 OCT 2007,1207
9,2:07:13,,Atsushi SATO,08 MAY 1978,JPN,3,,Fukuoka (JPN),02 DEC 2007,1207
10,2:07:19,,Mubarak Hassan SHAMI,02 DEC 1980,QAT,1,,Paris (FRA),15 APR 2007,1205
11,2:07:29,,Salim KIPSANG,22 DEC 1979,KEN,3,,Berlin (GER),30 SEP 2007,1202
12,2:07:32,,Rodgers ROP,16 FEB 1976,KEN,1,,Hamburg (GER),29 APR 2007,1201
13,2:07:33,,Oleksandr KUZIN,21 OCT 1974,UKR,1,,Linz (AUT),15 APR 2007,1201
13,2:07:33,,Wilfred Kibet KIGEN,23 FEB 1975,KEN,2,,Hamburg (GER),29 APR 2007,1201
15,2:07:34,,Yonas KIFLE,05 NOV 1977,ERI,5,,Amsterdam (NED),21 OCT 2007,1201
16,2:07:41,,Martin Kiptolo LEL,29 OCT 1978,KEN,1,,London (GBR),22 APR 2007,1199
17,2:07:42,,Kenai Kiprotich KENEI,01 JAN 1978,KEN,3,,Hamburg (GER),29 APR 2007,1199
18,2:07:44,,Abderrahim GOUMRI,21 MAY 1976,MAR,2,,London (GBR),22 APR 2007,1198
19,2:07:47,,Felix LIMO,22 AUG 1980,KEN,3,,London (GBR),22 APR 2007,1197
20,2:07:51,,Jason MBOTE,05 JAN 1977,KEN,6,,Amsterdam (NED),21 OCT 2007,1196
21,2:07:53,,Shadrack KIPLAGAT,09 DEC 1977,KEN,7,,Amsterdam (NED),21 OCT 2007,1196
22,2:07:54,,Jaouad GHARIB,22 MAY 1972,MAR,4,,London (GBR),22 APR 2007,1195
23,2:07:56,,Hendrick RAMAALA,02 FEB 1972,RSA,5,,London (GBR),22 APR 2007,1195
24,2:07:57,,Philip SINGOEI,31 DEC 1975,KEN,1,,Eindhoven (NED),14 OCT 2007,1194
25,2:08:01,,Philip MANYIM,24 MAR 1978,KEN,4,,Berlin (GER),30 SEP 2007,1193
26,2:08:04,,Bong-ju LEE,11 OCT 1970,KOR,1,,Seoul (KOR),18 MAR 2007,1192
27,2:08:06,,Paul TERGAT,17 JUN 1969,KEN,6,,London (GBR),22 APR 2007,1192
28,2:08:09,,Nephat Ngotho KINYANJUI,30 JUN 1977,KEN,1,,Beijing (CHN),21 OCT 2007,1191
29,2:08:11,,Hosea Kiprop ROTICH,02 AUG 1979,KEN,2,,Frankfurt (GER),28 OCT 2007,1191
30,2:08:14,,Joshua CHELANGA,07 APR 1973,KEN,1,,Seoul (KOR),04 NOV 2007,1190
31,2:08:15,,Longyun REN,12 OCT 1987,CHN,2,,Beijing (CHN),21 OCT 2007,1189
32,2:08:16,,Tsegaye KEBEDE,15 JAN 1987,ETH,8,,Amsterdam (NED),21 OCT 2007,1189
33,2:08:20,,Viktor RÖTHLIN,14 OCT 1974,SUI,1,,Zürich (SUI),01 APR 2007,1188
33,2:08:20,,Abderrahim BOURAMDANE,01 JAN 1978,MAR,2,,Seoul (KOR),04 NOV 2007,1188
35,2:08:21,,Kamiel MAASE,20 OCT 1971,NED,9,,Amsterdam (NED),21 OCT 2007,1188
36,2:08:22,,Elias Kiptum MAINDI,06 JUN 1980,KEN,1,,Kisumu (KEN),01 DEC 2007,1187
37,2:08:24,,Ryan HALL,14 OCT 1982,USA,7,,London (GBR),22 APR 2007,1187
38,2:08:37,,Marilson GOMES DOS SANTOS,06 AUG 1977,BRA,8,,London (GBR),22 APR 2007,1183
39,2:08:38,,Laban KIPKEMBOI,30 DEC 1977,KEN,3,,Seoul (KOR),18 MAR 2007,1183
39,2:08:38,,Sammy Kiptoo KURGAT,1975,KEN,3,,Frankfurt (GER),28 OCT 2007,1183
41,2:08:45,,Edwin KOMEN,1980,KEN,4,,Seoul (KOR),18 MAR 2007,1181
42,2:08:49,,Peter Kiprotich CHERUS,27 FEB 1979,KEN,4,,Frankfurt (GER),28 OCT 2007,1180
43,2:08:56,,Han GANG,10 NOV 1978,CHN,3,,Beijing (CHN),21 OCT 2007,1178
44,2:09:01,,Yerefu BIRHANU,29 AUG 1986,ETH,3,,Seoul (KOR),04 NOV 2007,1177
45,2:09:04,,Daniel YEGO,28 AUG 1979,KEN,1,,"San Diego, CA (USA)",03 JUN 2007,1176
45,2:09:04,,Benson Kipchumba BARUS,04 JUL 1980,KEN,4,,Seoul (KOR),04 NOV 2007,1176
47,2:09:07,,Aleksey SOKOLOV,14 NOV 1979,RUS,1,,Dublin (IRL),29 OCT 2007,1175
48,2:09:08,,David KEMBOI,23 NOV 1974,KEN,1,,Reims (FRA),21 OCT 2007,1175
49,2:09:15,,Evans Kiprop CHERUIYOT,10 MAY 1982,KEN,1,,Milano (ITA),02 DEC 2007,1173
50,2:09:20,,John Kirwa BIRGEN,1974,KEN,2,,Milano (ITA),02 DEC 2007,1171
51,2:09:21,,Peter KEMBOI,,KEN,1,,Mombasa (KEN),27 MAY 2007,1171
52,2:09:30,,John Ekiru KELAI,29 DEC 1976,KEN,1,,Toronto (CAN),30 SEP 2007,1169
53,2:09:31,,Paul Malakwen KOSGEI,22 APR 1978,KEN,10,,Amsterdam (NED),21 OCT 2007,1168
54,2:09:33,,Albert Kiplagat MATEBOR,25 DEC 1980,KEN,5,,Frankfurt (GER),28 OCT 2007,1168
55,2:09:36,,Elias KEMBOI,10 MAY 1984,KEN,1,,Roma (ITA),18 MAR 2007,1167
55,2:09:36,,Daniel Kipkurgat RONO,13 JUL 1978,KEN,2,,Toronto (CAN),30 SEP 2007,1167
57,2:09:39,,Mathew SIGEI,1982,KEN,5,,Hamburg (GER),29 APR 2007,1166
58,2:09:40,,Yuko MATSUMIYA,21 FEB 1980,JPN,4,,Fukuoka (JPN),02 DEC 2007,1166
59,2:09:42,,Nicholas Chelimo KIPKORIR,08 JAN 1983,KEN,5,,Seoul (KOR),04 NOV 2007,1165
60,2:09:44,,Samson Kiptoo BUNGEI,17 NOV 1982,KEN,3,,Kisumu (KEN),01 DEC 2007,1165
61,2:09:45,,Daniel NJENGA,07 MAY 1976,KEN,1,,Tokyo (JPN),18 FEB 2007,1164
61,2:09:45,,Charles Kibiwott SERONEI,08 AUG 1974,KEN,2,,Gongju (KOR),21 OCT 2007,1164
63,2:09:46,,David Kemboi KIYENG,22 APR 1983,KEN,2,,Reims (FRA),21 OCT 2007,1164
63,2:09:46,,Simon Kariuki NJOROGE,10 JUL 1980,KEN,6,,Frankfurt (GER),28 OCT 2007,1164
65,2:09:48,,Bellor Miningwo YATOR,01 JAN 1984,KEN,1,,Düsseldorf (GER),06 MAY 2007,1164
66,2:09:49,,Mesfin ADIMASU,05 MAR 1985,ETH,5,,Berlin (GER),30 SEP 2007,1163
66,2:09:49,,Francis KIPROP,25 DEC 1984,KEN,11,,Amsterdam (NED),21 OCT 2007,1163
68,2:09:53,,William Todoo ROTICH,04 FEB 1980,KEN,1,,Dubai (UAE),12 JAN 2007,1162
68,2:09:53,,Gashaw MELESE ASFAW,26 SEP 1978,ETH,2,,Paris (FRA),15 APR 2007,1162
68,2:09:53,,William BIAMA,17 JAN 1984,KEN,1,,Košice (SVK),07 OCT 2007,1162
71,2:09:56,,Paul Kipkemboi BIWOTT,18 APR 1978,KEN,2,,Eindhoven (NED),14 OCT 2007,1161
71,2:09:56,,Wilson Kipkemboi KIGEN,10 AUG 1980,KEN,3,,Gongju (KOR),21 OCT 2007,1161
73,2:09:59,,David Mandago KIPKORIR,15 DEC 1974,KEN,4,,Beijing (CHN),21 OCT 2007,1160
73,2:09:59,,Joseph AMENYA,1978,KEN,2,,Kisumu (KEN),01 DEC 2007,1160
75,2:10:04,,Takayuki MATSUMIYA,21 FEB 1980,JPN,2,,Rotterdam (NED),15 APR 2007,1159
76,2:10:07,,Luke KIBET,12 APR 1983,KEN,1,,Wien (AUT),29 APR 2007,1158
77,2:10:12,,José Manuel MARTÍNEZ,22 OCT 1971,ESP,2,,Roma (ITA),18 MAR 2007,1157
78,2:10:13,,Kenneth Mburu MUNGARA,07 SEP 1973,KEN,2,,Mombasa (KEN),27 MAY 2007,1157
78,2:10:13,,Elijah SANG,1980,KEN,7,,Frankfurt (GER),28 OCT 2007,1157
80,2:10:16,,Abraham CHELANGA,09 SEP 1984,KEN,3,,Reims (FRA),21 OCT 2007,1156
81,2:10:18,,Benjamin PSERET,1980,KEN,1,,Treviso (ITA),25 MAR 2007,1155
82,2:10:19,,David Maiyo CHIRCHIR,05 NOV 1976,KEN,2,,Treviso (ITA),25 MAR 2007,1155
83,2:10:20,,Kasime ADILO ROBA,25 JAN 1979,ETH,3,,Toronto (CAN),30 SEP 2007,1155
84,2:10:23,,Atsushi FUJITA,06 NOV 1976,JPN,1,,Beppu (JPN),04 FEB 2007,1154
85,2:10:24,,Philemon KIRWA TARBEI,1983,KEN,1,,Torino (ITA),15 APR 2007,1154
86,2:10:25,,Jonathan Kosgei KIPKORIR,29 DEC 1982,KEN,3,,Roma (ITA),18 MAR 2007,1153
86,2:10:25,,Joseph KIPKEMEI NGENY,1978,KEN,6,,Hamburg (GER),29 APR 2007,1153
88,2:10:27,,Philipp Kiplagat BIWOTT,1977,KEN,3,,Treviso (ITA),25 MAR 2007,1153
88,2:10:27,,Asnake FEKADU,1982,ETH,4,,Treviso (ITA),25 MAR 2007,1153
88,2:10:27,,James MWANGI KARIUKI,1976,KEN,2,,Wien (AUT),29 APR 2007,1153
91,2:10:28,,Jackson KOECH,26 DEC 1978,KEN,7,,Hamburg (GER),29 APR 2007,1152
92,2:10:30,,Migidio BOURIFA,31 JAN 1969,ITA,4,,Roma (ITA),18 MAR 2007,1152
92,2:10:30,,Shigeru ABURAYA,08 FEB 1977,JPN,5,,Fukuoka (JPN),02 DEC 2007,1152
94,2:10:31,,Lee TROOP,22 MAR 1973,AUS,6,,Berlin (GER),30 SEP 2007,1152
95,2:10:34,,Joseph Mutiso WAMBUA,1983,KEN,2,,Dubai (UAE),12 JAN 2007,1151
96,2:10:36,,David CHERUIYOT,01 SEP 1972,KEN,1,,Ottawa (CAN),27 MAY 2007,1150
97,2:10:37,,Thomas ABYU,05 MAY 1978,GBR,2,,Dublin (IRL),29 OCT 2007,1150
98,2:10:39,,Norman DLOMO,18 APR 1975,RSA,3,,Milano (ITA),02 DEC 2007,1149
99,2:10:40,,Musa KANDA,1974,KEN,3,,Dubai (UAE),12 JAN 2007,1149
100,2:10:41,,Francis Kipkoech BOWEN,12 OCT 1973,KEN,8,,Frankfurt (GER),28 OCT 2007,1149
1,2:03:23,,Wilson Kipsang KIPROTICH,15 MAR 1982,KEN,1,,Berlin (GER),29 SEP 2013,1273
2,2:03:45,,Dennis KIMETTO,22 APR 1984,KEN,1,,"Chicago, IL (USA)",13 OCT 2013,1266
3,2:03:52,,Emmanuel MUTAI,12 OCT 1984,KEN,2,,"Chicago, IL (USA)",13 OCT 2013,1264
4,2:04:05,,Eliud KIPCHOGE,05 NOV 1984,KEN,2,,Berlin (GER),29 SEP 2013,1260
5,2:04:45,,Lelisa DESISA,14 JAN 1990,ETH,1,,Dubai (UAE),25 JAN 2013,1249
6,2:04:48,,Berhanu SHIFERAW,31 MAY 1993,ETH,2,,Dubai (UAE),25 JAN 2013,1248
7,2:04:49,,Tadesse TOLA,31 OCT 1987,ETH,3,,Dubai (UAE),25 JAN 2013,1248
8,2:04:52,,Endeshaw NEGESSE,13 MAR 1988,ETH,4,,Dubai (UAE),25 JAN 2013,1247
9,2:04:53,,Bernard Kiprop KOECH,31 JAN 1988,KEN,5,,Dubai (UAE),25 JAN 2013,1247
10,2:05:16,,Sammy KITWARA,26 NOV 1986,KEN,3,,"Chicago, IL (USA)",13 OCT 2013,1240
11,2:05:36,,Wilson Kwambai CHEBET,12 JUL 1985,KEN,1,,Amsterdam (NED),20 OCT 2013,1234
12,2:05:38,,Peter Kimeli SOME,05 JUN 1990,KEN,1,,Paris (FRA),07 APR 2013,1234
12,2:05:38,,Tilahun REGASSA,18 JAN 1990,ETH,1,,Rotterdam (NED),14 APR 2013,1234
14,2:06:04,,Tsegaye KEBEDE,15 JAN 1987,ETH,1,,London (GBR),21 APR 2013,1226
15,2:06:06,,Girmay Birhanu GEBRU,27 JAN 1987,ETH,2,,Amsterdam (NED),20 OCT 2013,1226
16,2:06:15,,Vincent KIPRUTO,13 SEP 1987,KEN,1,,Frankfurt (GER),27 OCT 2013,1223
17,2:06:16,,Mark Kosgei KIPTOO,21 JUN 1976,KEN,2,,Frankfurt (GER),27 OCT 2013,1223
18,2:06:25,,James Kipsang KWAMBAI,28 FEB 1983,KEN,1,,Seoul (KOR),03 NOV 2013,1220
19,2:06:26,,Geoffrey KAMWOROR,22 NOV 1992,KEN,3,,Berlin (GER),29 SEP 2013,1220
20,2:06:33,,Nicholas KIPKEMBOI,05 JUL 1986,KEN,6,,Dubai (UAE),25 JAN 2013,1218
21,2:06:34,,Eric NDIEMA,28 DEC 1992,KEN,3,,Paris (FRA),07 APR 2013,1218
22,2:06:35,,Stephen TUM,12 JUL 1986,KEN,1,,Marrakech (MAR),27 JAN 2013,1218
23,2:06:45,,Getu FELEKE,28 NOV 1986,ETH,2,,Rotterdam (NED),14 APR 2013,1215
24,2:06:56,,Mergersa BACHA,18 JAN 1985,ETH,4,,Paris (FRA),07 APR 2013,1212
24,2:06:56,,Micah Kemboi KOGO,30 JUN 1986,KEN,4,,"Chicago, IL (USA)",13 OCT 2013,1212
26,2:06:57,,Philip Sanga KIMUTAI,10 SEP 1983,KEN,5,,Paris (FRA),07 APR 2013,1211
26,2:06:57,,Ayele ABSHERO,28 DEC 1990,ETH,3,,London (GBR),21 APR 2013,1211
28,2:06:58,,Michael KIPYEGO,02 OCT 1983,KEN,2,,Tokyo (JPN),24 FEB 2013,1211
29,2:06:59,,Franklin CHEPKWONY,15 JUN 1984,KEN,1,,Seoul (KOR),17 MAR 2013,1211
30,2:07:05,,Deressa CHIMSA,21 NOV 1976,ETH,1,,Toronto (CAN),20 OCT 2013,1209
31,2:07:08,,Mark KORIR,06 AUG 1988,KEN,2,,Seoul (KOR),03 NOV 2013,1208
32,2:07:12,,Shumi DECHASA,28 MAY 1989,ETH,2,,Seoul (KOR),17 MAR 2013,1207
33,2:07:14,,Felix KENY,25 DEC 1985,KEN,1,,Valencia (ESP),17 NOV 2013,1207
34,2:07:16,,Martin Irungu MATHATHI,25 DEC 1985,KEN,1,,Fukuoka (JPN),01 DEC 2013,1206
35,2:07:19,,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,2,,Beijing (CHN),20 OCT 2013,1205
36,2:07:20,,Daniel Kipkurgat RONO,13 JUL 1978,KEN,3,,Beijing (CHN),20 OCT 2013,1205
37,2:07:27,,Seboka Dibaba TOLA,10 NOV 1987,ETH,3,,Seoul (KOR),17 MAR 2013,1203
38,2:07:32,,Negari Getachew TERFA,1983,ETH,1,,Xiamen (CHN),05 JAN 2013,1201
39,2:07:34,,Elija KEMBOI,10 SEP 1984,KEN,3,,Frankfurt (GER),27 OCT 2013,1201
40,2:07:35,,Limenih GETACHEW,30 APR 1990,ETH,2,,Hamburg (GER),21 APR 2013,1201
41,2:07:41,,Girma BEYENE,28 NOV 1983,ETH,2,,Marrakech (MAR),27 JAN 2013,1199
42,2:07:44,,Paul LONYANGATA,12 DEC 1992,KEN,2,,Xiamen (CHN),05 JAN 2013,1198
42,2:07:44,,Stephen CHEMLANY,09 AUG 1982,KEN,4,,Berlin (GER),29 SEP 2013,1198
44,2:07:45,,Tadesse ABRAHAM,12 AUG 1982,ERI,1,,Zürich (SUI),07 APR 2013,1198
45,2:07:46,,Feyisa LILESA,01 FEB 1990,ETH,4,,London (GBR),21 APR 2013,1198
45,2:07:46,,Chesari Kirui JACOB,06 APR 1984,KEN,4,,Frankfurt (GER),27 OCT 2013,1198
47,2:07:48,,Dereje DEBELE,28 JUN 1986,ETH,1,,Düsseldorf (GER),28 APR 2013,1197
47,2:07:48,,Joel Kemboi KIMURER,21 JAN 1988,KEN,1,,Gongju (KOR),13 OCT 2013,1197
49,2:07:55,,Dadi Yami GEMEDA,02 APR 1988,ETH,7,,Dubai (UAE),25 JAN 2013,1195
49,2:07:55,,Mustapha EL AZIZ,24 DEC 1985,MAR,3,,Seoul (KOR),03 NOV 2013,1195
51,2:08:00,,Pius Dominic ONDORO,03 MAR 1988,KEN,1,,See Genezareth (ISR),10 JAN 2013,1194
51,2:08:00,,Kazuhiro MAEDA,19 APR 1981,JPN,4,,Tokyo (JPN),24 FEB 2013,1194
53,2:08:02,,Shami Abdullah DAWIT,16 JUL 1984,ETH,4,,Amsterdam (NED),20 OCT 2013,1193
54,2:08:05,,Stephen KIPROTICH,27 FEB 1989,UGA,6,,London (GBR),21 APR 2013,1192
54,2:08:05,,Tariku JUFAR,18 JUL 1984,ETH,1,,Ottawa (CAN),26 MAY 2013,1192
56,2:08:10,,Deribe ROBI,26 SEP 1990,ETH,2,,See Genezareth (ISR),10 JAN 2013,1191
57,2:08:12,,Luka ROTICH,07 AUG 1988,KEN,2,,Ottawa (CAN),26 MAY 2013,1190
58,2:08:14,,Yuki KAWAUCHI,05 MAR 1987,JPN,4,,Seoul (KOR),17 MAR 2013,1190
58,2:08:14,,Sylvester Kimeli TEIMET,04 JUN 1984,KEN,6,,Paris (FRA),07 APR 2013,1190
60,2:08:17,,Gilbert Kipruto KIRWA,20 DEC 1985,KEN,6,,Tokyo (JPN),24 FEB 2013,1189
60,2:08:17,,Albert Kiplagat MATEBOR,25 DEC 1980,KEN,5,,Frankfurt (GER),27 OCT 2013,1189
